order_id,year,month,quarter,is_weekend_order,platform,country,customer_segment,customer_age_group,customer_gender,acquisition_channel,device_used,product_category,unit_price_usd,quantity_ordered,order_value_usd,discount_pct,discount_amount_usd,final_amount_usd,shipping_cost_usd,tax_amount_usd,total_paid_usd,payment_method,shipping_method,delivery_days,product_rating,review_submitted,returned,return_reason,customer_satisfaction,session_duration_minutes,pages_viewed,cart_abandoned_before,wishlist_used,coupon_used,subscription_member,repeat_purchase_count,loyalty_points
ORD0009660,2021,12,Q4,Yes,Jumia,Nigeria,Returning Customer,25-34,Male,Paid Ads,Desktop,Home & Kitchen,396.02,2,792.04,25,198.01,594.03,23.9,62.04,679.97,Cash on Delivery,Express,3,2,No,Yes,Changed Mind,Very Satisfied,34.5,6,No,No,Yes,No,2,98
ORD0009661,2023,3,Q1,No,Flipkart,Pakistan,VIP Customer,25-34,Female,Influencer,Desktop,Sports & Fitness,188.28,2,376.56,25,94.14,282.42,4.39,25.99,312.8,Debit Card,Click & Collect,2,1,No,No,None,Satisfied,9.2,4,No,No,Yes,Yes,19,589
ORD0009662,2023,4,Q2,Yes,Etsy,UAE,Returning Customer,35-44,Male,Social Media,Mobile,Fashion & Apparel,300,1,300,10,30,270,2.19,27.96,300.15,Cryptocurrency,Standard,8,3,No,No,None,Neutral,42.2,4,No,Yes,No,No,1,23
ORD0009663,2022,4,Q2,No,Noon,Saudi Arabia,New Customer,65+,Female,Direct,Mobile,Sports & Fitness,346.82,1,346.82,0,0,346.82,0,17.37,364.19,Credit Card,Free Shipping,4,5,No,No,None,Satisfied,50.8,4,No,No,No,No,0,0
ORD0009664,2024,6,Q2,No,AliExpress,Saudi Arabia,New Customer,35-44,Male,Organic Search,Mobile,Fashion & Apparel,59.16,2,118.32,5,5.92,112.4,16.87,8.58,137.85,Debit Card,Express,2,5,Yes,No,None,Very Dissatisfied,34.5,6,No,No,Yes,No,0,0
ORD0009665,2021,3,Q1,Yes,AliExpress,Nigeria,New Customer,25-34,Female,Referral,Mobile,Food & Grocery,70.01,1,70.01,40,28,42.01,3.06,3.54,48.61,PayPal,Click & Collect,2,5,Yes,No,None,Satisfied,9.4,4,Yes,Yes,Yes,No,0,0
ORD0009666,2023,11,Q4,Yes,Jumia,UK,Loyal Customer,55-64,Female,Social Media,Desktop,Beauty & Personal Care,94.9,4,379.6,0,0,379.6,5.56,22.73,407.89,Cash on Delivery,Standard,6,4,Yes,No,None,Satisfied,17.9,1,Yes,No,No,No,9,117
ORD0009667,2021,5,Q2,No,Amazon,Turkey,Returning Customer,25-34,Male,Influencer,Mobile,Food & Grocery,25.81,2,51.62,0,0,51.62,3.59,3.28,58.49,Mobile Wallet,Standard,6,2,No,Yes,Changed Mind,Very Satisfied,28.5,9,No,No,No,No,4,48
ORD0009668,2023,9,Q3,No,WooCommerce,Germany,Returning Customer,65+,Female,Direct,Desktop,Electronics,296.57,1,296.57,20,59.31,237.26,6.46,25.53,269.25,Debit Card,Standard,9,5,No,No,None,Dissatisfied,45.1,9,Yes,Yes,No,Yes,1,49
ORD0009669,2023,7,Q3,Yes,Shopify Store,UK,Inactive Customer,18-24,Female,Direct,Tablet,Fashion & Apparel,300,2,600,0,0,600,14.32,89.55,703.87,Credit Card,Express,2,5,No,No,None,Satisfied,9.4,4,Yes,No,Yes,No,2,48
ORD0009670,2021,10,Q4,Yes,AliExpress,France,Loyal Customer,45-54,Female,Organic Search,Desktop,Electronics,721.1,2,1442.2,15,216.33,1225.87,1.44,87.84,1315.15,Cryptocurrency,Click & Collect,1,1,No,Yes,Wrong Item,Very Satisfied,23.9,7,No,Yes,Yes,No,14,210
ORD0009671,2022,10,Q4,Yes,Noon,UK,Returning Customer,25-34,Male,Organic Search,Desktop,Beauty & Personal Care,121.51,1,121.51,5,6.08,115.43,5.59,13.96,134.98,Cash on Delivery,Standard,6,3,Yes,No,None,Satisfied,40.2,6,No,No,Yes,No,1,18
ORD0009672,2022,9,Q3,No,Jumia,Australia,Returning Customer,55-64,Male,Organic Search,Mobile,Toys & Games,102.31,1,102.31,20,20.46,81.85,20.27,11.29,113.41,Cash on Delivery,Same Day,1,5,No,No,None,Very Satisfied,95.2,2,Yes,No,No,Yes,1,30
ORD0009673,2021,7,Q3,No,Amazon,India,Loyal Customer,18-24,Male,Organic Search,Mobile,Beauty & Personal Care,54.39,2,108.78,0,0,108.78,14.23,6.3,129.31,PayPal,Express,3,5,No,No,None,Satisfied,38.9,5,No,Yes,No,No,6,144
ORD0009674,2022,4,Q2,Yes,Amazon,Bangladesh,Returning Customer,25-34,Male,Social Media,Mobile,Jewelry & Accessories,556.5,1,556.5,20,111.3,445.2,0,84.84,530.04,Buy Now Pay Later,Free Shipping,3,4,No,No,None,Very Satisfied,16.2,4,Yes,No,Yes,No,3,57
ORD0009675,2023,2,Q1,Yes,Amazon,Indonesia,VIP Customer,25-34,Female,Paid Ads,Mobile,Health & Wellness,217.14,3,651.42,20,130.28,521.14,24.49,36.31,581.94,PayPal,Express,2,4,No,No,None,Very Satisfied,17.4,10,No,No,Yes,No,49,1421
ORD0009676,2024,1,Q1,No,Daraz,India,New Customer,25-34,Male,Social Media,Mobile,Toys & Games,70.87,1,70.87,5,3.54,67.33,21.58,11.77,100.68,PayPal,Express,3,1,Yes,No,None,Satisfied,40.3,4,No,No,No,No,0,0
ORD0009677,2024,9,Q3,Yes,Noon,India,VIP Customer,35-44,Female,Organic Search,Mobile,Electronics,1294.54,1,1294.54,15,194.18,1100.36,8.61,156.46,1265.43,Debit Card,Standard,9,4,Yes,No,None,Dissatisfied,37.3,4,No,No,No,No,18,378
ORD0009678,2021,1,Q1,Yes,eBay,Bangladesh,VIP Customer,18-24,Male,Paid Ads,Mobile,Beauty & Personal Care,38.53,2,77.06,50,38.53,38.53,0,4.93,43.46,Mobile Wallet,Free Shipping,7,5,Yes,No,None,Satisfied,32.9,3,No,No,No,No,15,675
ORD0009679,2024,4,Q2,No,Noon,Bangladesh,Inactive Customer,35-44,Male,Paid Ads,Desktop,Home & Kitchen,333.42,3,1000.26,10,100.03,900.23,0,159.29,1059.52,Mobile Wallet,Free Shipping,4,4,No,No,None,Very Dissatisfied,19.7,6,No,Yes,No,No,1,12
ORD0009680,2024,5,Q2,Yes,Amazon,Pakistan,Returning Customer,55-64,Male,Social Media,Mobile,Health & Wellness,250,2,500,30,150,350,0,29.46,379.46,Buy Now Pay Later,Free Shipping,4,4,Yes,No,None,Satisfied,100.6,2,No,No,Yes,Yes,3,84
ORD0009681,2022,9,Q3,No,Noon,Pakistan,Returning Customer,55-64,Female,Social Media,Mobile,Beauty & Personal Care,104.9,1,104.9,5,5.24,99.66,20.07,14.58,134.31,Buy Now Pay Later,Express,2,5,No,No,None,Neutral,22.4,4,No,No,No,No,3,102
ORD0009682,2022,4,Q2,Yes,Shopify Store,Pakistan,New Customer,25-34,Female,Paid Ads,Desktop,Automotive,565.53,2,1131.06,0,0,1131.06,1.58,220.11,1352.75,Debit Card,Click & Collect,2,5,No,No,None,Very Satisfied,32.9,4,No,Yes,No,No,0,0
ORD0009683,2024,6,Q2,No,AliExpress,Pakistan,Loyal Customer,25-34,Male,Direct,Desktop,Automotive,272.24,2,544.48,15,81.67,462.81,24.42,25.66,512.89,PayPal,Same Day,1,1,No,Yes,Changed Mind,Satisfied,22.7,5,No,Yes,Yes,No,5,210
ORD0009684,2023,6,Q2,Yes,Amazon,USA,Inactive Customer,35-44,Male,Paid Ads,Mobile,Home & Kitchen,352.37,2,704.74,20,140.95,563.79,12.08,82.6,658.47,PayPal,Express,3,5,No,No,None,Very Satisfied,17.4,6,No,No,No,No,2,98
ORD0009685,2023,7,Q3,No,Shopify Store,Nigeria,Inactive Customer,45-54,Male,Social Media,Desktop,Food & Grocery,24.27,4,97.08,10,9.71,87.37,3.32,12.32,103.01,Mobile Wallet,Click & Collect,1,5,Yes,No,None,Satisfied,43,3,No,Yes,No,No,0,0
ORD0009686,2021,7,Q3,No,Shopify Store,Egypt,Inactive Customer,35-44,Male,Paid Ads,Tablet,Sports & Fitness,224.49,1,224.49,0,0,224.49,0,12.67,237.16,Credit Card,Free Shipping,5,5,Yes,No,None,Very Satisfied,135.5,6,Yes,No,Yes,Yes,0,0
ORD0009687,2023,3,Q1,No,Etsy,UAE,Returning Customer,18-24,Male,Organic Search,Mobile,Mobile & Tablets,625.51,1,625.51,10,62.55,562.96,33.62,42.19,638.77,Debit Card,Same Day,1,3,Yes,No,None,Satisfied,70.6,9,No,No,No,No,3,66
ORD0009688,2022,3,Q1,Yes,Shopify Store,UAE,New Customer,45-54,Male,Email Campaign,Desktop,Health & Wellness,96.24,1,96.24,0,0,96.24,17.47,18.77,132.48,Credit Card,Express,3,3,Yes,Yes,Wrong Item,Neutral,21.4,3,Yes,No,No,No,0,0
ORD0009689,2024,11,Q4,No,Noon,Pakistan,VIP Customer,25-34,Female,Organic Search,Tablet,Fashion & Apparel,208.91,1,208.91,5,10.45,198.46,17.6,37.4,253.46,Credit Card,Express,3,1,No,No,None,Very Satisfied,129.8,5,Yes,No,No,No,23,943
ORD0009690,2024,6,Q2,No,WooCommerce,Saudi Arabia,Loyal Customer,65+,Female,Referral,Mobile,Books & Education,68.82,2,137.64,20,27.53,110.11,3.31,11.52,124.94,Debit Card,Standard,5,3,No,No,None,Neutral,27.4,7,No,No,Yes,No,7,322
ORD0009691,2023,2,Q1,Yes,Flipkart,Indonesia,Returning Customer,35-44,Female,Email Campaign,Mobile,Jewelry & Accessories,308.91,1,308.91,15,46.34,262.57,7.67,46.48,316.72,Credit Card,Standard,5,5,No,No,None,Dissatisfied,31.4,5,No,No,No,No,1,21
ORD0009692,2022,9,Q3,No,Amazon,USA,Inactive Customer,35-44,Female,Paid Ads,Desktop,Fashion & Apparel,200.44,1,200.44,0,0,200.44,0,27.25,227.69,PayPal,Free Shipping,4,4,No,No,None,Satisfied,8.5,9,Yes,No,No,No,2,62
ORD0009693,2022,10,Q4,No,Amazon,France,VIP Customer,25-34,Female,Social Media,Mobile,Mobile & Tablets,1500,1,1500,30,450,1050,14.68,140.03,1204.71,Buy Now Pay Later,Express,2,5,No,No,None,Satisfied,7.8,5,No,Yes,No,Yes,44,836
ORD0009694,2021,8,Q3,No,Amazon,India,Loyal Customer,25-34,Male,Email Campaign,Tablet,Sports & Fitness,286.71,2,573.42,0,0,573.42,5.02,63.12,641.56,Debit Card,Standard,6,2,No,Yes,Not as Described,Very Satisfied,18.6,1,Yes,No,No,No,11,462
ORD0009695,2021,1,Q1,No,Etsy,India,VIP Customer,45-54,Male,Paid Ads,Mobile,Home & Kitchen,46.26,2,92.52,0,0,92.52,0,17.24,109.76,PayPal,Free Shipping,6,5,No,No,None,Very Satisfied,69.9,4,Yes,No,Yes,No,31,1023
ORD0009696,2023,9,Q3,Yes,Amazon,Pakistan,Loyal Customer,35-44,Male,Email Campaign,Tablet,Home & Kitchen,500,2,1000,10,100,900,0,78.5,978.5,Debit Card,Free Shipping,5,4,No,No,None,Dissatisfied,13.4,2,No,No,Yes,Yes,11,429
ORD0009697,2024,12,Q4,No,Flipkart,Bangladesh,VIP Customer,45-54,Male,Influencer,Desktop,Toys & Games,76.55,3,229.65,15,34.45,195.2,0,33.95,229.15,Bank Transfer,Free Shipping,6,4,Yes,No,None,Very Satisfied,20.2,3,No,No,No,No,17,731
ORD0009698,2022,5,Q2,Yes,AliExpress,India,Inactive Customer,35-44,Female,Social Media,Mobile,Electronics,1424.66,1,1424.66,20,284.93,1139.73,3.44,72.38,1215.55,Debit Card,Click & Collect,2,5,No,No,None,Neutral,11.5,3,No,No,No,Yes,2,56
ORD0009699,2022,9,Q3,No,Amazon,Indonesia,Returning Customer,45-54,Female,Paid Ads,Mobile,Fashion & Apparel,133.15,1,133.15,10,13.32,119.83,0,15.56,135.39,Debit Card,Free Shipping,4,4,No,No,None,Satisfied,11.2,5,No,No,No,No,2,22
ORD0009700,2024,10,Q4,Yes,Amazon,Nigeria,Returning Customer,25-34,Female,Social Media,Mobile,Fashion & Apparel,116.74,2,233.48,15,35.02,198.46,0.35,24.6,223.41,Credit Card,Click & Collect,2,4,Yes,No,None,Very Satisfied,10,5,No,No,No,No,3,141
ORD0009701,2024,9,Q3,Yes,Daraz,UK,VIP Customer,35-44,Male,Social Media,Desktop,Electronics,2000,1,2000,5,100,1900,0,261.43,2161.43,Bank Transfer,Free Shipping,6,5,No,No,None,Very Satisfied,41.2,5,No,No,No,No,27,351
ORD0009702,2023,12,Q4,Yes,Amazon,Nigeria,Inactive Customer,18-24,Female,Paid Ads,Mobile,Home & Kitchen,167.58,2,335.16,30,100.55,234.61,11.89,27.81,274.31,Cash on Delivery,Express,2,4,Yes,No,None,Dissatisfied,13.7,3,No,Yes,Yes,No,1,44
ORD0009703,2022,2,Q1,No,WooCommerce,Nigeria,New Customer,35-44,Prefer not to say,Organic Search,Desktop,Fashion & Apparel,300,2,600,0,0,600,0,43.05,643.05,PayPal,Free Shipping,7,4,No,No,None,Satisfied,13.1,7,No,No,No,No,0,0
ORD0009704,2023,8,Q3,Yes,AliExpress,Pakistan,Inactive Customer,45-54,Male,Social Media,Desktop,Electronics,753.1,1,753.1,0,0,753.1,8.94,53.57,815.61,Debit Card,Standard,7,4,No,No,None,Satisfied,18.6,12,No,No,Yes,No,1,48
ORD0009705,2021,10,Q4,No,Etsy,Pakistan,Returning Customer,45-54,Female,Social Media,Mobile,Toys & Games,98,1,98,50,49,49,11.83,3.22,64.05,Debit Card,Express,3,4,No,No,None,Very Satisfied,23.4,5,No,No,No,No,1,33
ORD0009706,2023,12,Q4,No,Shopify Store,Germany,Returning Customer,18-24,Female,Paid Ads,Tablet,Home & Kitchen,432.1,1,432.1,5,21.6,410.5,25.1,67,502.6,Bank Transfer,Same Day,1,4,No,No,None,Neutral,30.6,8,Yes,No,Yes,Yes,2,32
ORD0009707,2023,11,Q4,Yes,Jumia,Pakistan,Inactive Customer,18-24,Male,Paid Ads,Tablet,Fashion & Apparel,197.08,2,394.16,0,0,394.16,0,61.39,455.55,PayPal,Free Shipping,4,4,Yes,No,None,Satisfied,17.7,6,No,No,No,No,2,78
ORD0009708,2024,11,Q4,No,eBay,Indonesia,Loyal Customer,55-64,Prefer not to say,Referral,Desktop,Mobile & Tablets,1086.83,1,1086.83,25,271.71,815.12,33.58,135.87,984.57,Cash on Delivery,Same Day,1,5,Yes,No,None,Dissatisfied,10.7,5,Yes,No,Yes,No,13,494
ORD0009709,2022,12,Q4,Yes,Amazon,Canada,VIP Customer,45-54,Male,Social Media,Mobile,Fashion & Apparel,119.05,1,119.05,0,0,119.05,0,8.38,127.43,Debit Card,Free Shipping,7,4,No,No,None,Satisfied,20.5,8,No,No,Yes,No,30,510
ORD0009710,2024,4,Q2,Yes,eBay,India,Returning Customer,25-34,Male,Paid Ads,Desktop,Electronics,937.79,1,937.79,0,0,937.79,7.7,139.24,1084.73,Mobile Wallet,Standard,5,4,No,No,None,Satisfied,12.9,8,No,Yes,No,Yes,4,160
ORD0009711,2022,12,Q4,No,Etsy,Pakistan,VIP Customer,35-44,Female,Organic Search,Mobile,Home & Kitchen,201.19,2,402.38,20,80.48,321.9,0.47,64.25,386.62,Bank Transfer,Click & Collect,2,3,Yes,Yes,Not as Described,Satisfied,32.3,3,No,No,No,Yes,47,987
ORD0009712,2021,10,Q4,No,Noon,UK,VIP Customer,55-64,Male,Social Media,Mobile,Fashion & Apparel,300,1,300,0,0,300,20.26,41.64,361.9,PayPal,Express,3,3,No,No,None,Very Satisfied,29.3,5,Yes,Yes,No,No,48,816
ORD0009713,2024,5,Q2,No,Amazon,India,New Customer,18-24,Female,Email Campaign,Desktop,Fashion & Apparel,64.75,1,64.75,40,25.9,38.85,8.77,4.65,52.27,Cash on Delivery,Standard,4,5,No,No,None,Dissatisfied,16.5,2,Yes,No,Yes,Yes,0,0
ORD0009714,2021,11,Q4,No,Daraz,Pakistan,New Customer,18-24,Female,Referral,Mobile,Beauty & Personal Care,31.31,1,31.31,0,0,31.31,33.73,5.1,70.14,Credit Card,Same Day,1,5,No,No,None,Neutral,150.1,4,No,No,No,No,0,0
ORD0009715,2023,6,Q2,No,Shopify Store,Australia,New Customer,35-44,Female,Direct,Mobile,Food & Grocery,43.15,1,43.15,20,8.63,34.52,3.6,6.32,44.44,Mobile Wallet,Standard,9,2,Yes,No,None,Satisfied,18.2,2,No,No,Yes,Yes,0,0
ORD0009716,2023,5,Q2,No,Shopify Store,Pakistan,VIP Customer,35-44,Male,Referral,Mobile,Health & Wellness,250,3,750,30,225,525,6.97,62.11,594.08,Credit Card,Standard,7,3,Yes,No,None,Dissatisfied,18.5,8,Yes,No,No,Yes,26,728
ORD0009717,2024,1,Q1,No,Noon,Nigeria,VIP Customer,25-34,Male,Paid Ads,Mobile,Mobile & Tablets,436.95,1,436.95,0,0,436.95,22.93,71.48,531.36,Credit Card,Express,3,4,Yes,No,None,Very Satisfied,16.3,1,No,No,No,No,32,384
ORD0009718,2024,5,Q2,No,eBay,Pakistan,VIP Customer,45-54,Female,Referral,Mobile,Books & Education,62.83,1,62.83,10,6.28,56.55,3.44,6.17,66.16,PayPal,Standard,4,5,No,No,None,Neutral,36.2,4,Yes,No,No,Yes,18,576
ORD0009719,2022,12,Q4,No,Noon,India,VIP Customer,35-44,Male,Paid Ads,Mobile,Sports & Fitness,154.51,3,463.53,15,69.53,394,21.18,30.39,445.57,Debit Card,Express,2,3,No,No,None,Satisfied,19.5,7,No,No,No,No,35,945
ORD0009720,2024,1,Q1,No,Amazon,France,Loyal Customer,25-34,Male,Influencer,Desktop,Automotive,398.88,1,398.88,25,99.72,299.16,4.31,59.76,363.23,Credit Card,Click & Collect,2,4,No,No,None,Dissatisfied,7.6,5,No,Yes,No,No,13,247
ORD0009721,2022,4,Q2,Yes,Etsy,Nigeria,Returning Customer,55-64,Female,Paid Ads,Mobile,Fashion & Apparel,270.18,2,540.36,15,81.05,459.31,0,43.61,502.92,Cryptocurrency,Free Shipping,6,5,No,No,None,Neutral,10.5,6,Yes,No,Yes,No,3,141
ORD0009722,2022,10,Q4,No,Noon,Nigeria,Inactive Customer,45-54,Male,Email Campaign,Mobile,Jewelry & Accessories,277.14,2,554.28,15,83.14,471.14,2.72,54.79,528.65,PayPal,Click & Collect,2,5,No,No,None,Very Satisfied,35.9,5,No,No,No,No,2,94
ORD0009723,2022,1,Q1,No,Jumia,UAE,New Customer,18-24,Male,Paid Ads,Mobile,Home & Kitchen,264.3,2,528.6,15,79.29,449.31,2.66,31.41,483.38,Mobile Wallet,Standard,4,5,No,No,None,Dissatisfied,50.6,1,No,No,Yes,Yes,0,0
ORD0009724,2023,5,Q2,No,Daraz,Canada,New Customer,45-54,Male,Social Media,Tablet,Electronics,1547.14,1,1547.14,10,154.71,1392.43,7.05,200.76,1600.24,Cash on Delivery,Standard,4,4,No,No,None,Satisfied,42.6,3,No,Yes,No,Yes,0,0
ORD0009725,2024,3,Q1,No,AliExpress,USA,Loyal Customer,18-24,Female,Social Media,Desktop,Health & Wellness,112.47,1,112.47,50,56.24,56.23,0,11.13,67.36,Cash on Delivery,Free Shipping,4,4,Yes,No,None,Neutral,30.4,4,No,Yes,Yes,Yes,5,105
ORD0009726,2024,2,Q1,No,Etsy,Australia,Loyal Customer,55-64,Male,Influencer,Tablet,Electronics,2000,3,6000,40,2400,3600,0,273.49,3873.49,Cash on Delivery,Free Shipping,3,4,Yes,No,None,Very Satisfied,59.6,3,No,No,Yes,Yes,11,209
ORD0009727,2023,9,Q3,No,Amazon,UK,New Customer,25-34,Male,Paid Ads,Smart TV App,Fashion & Apparel,140.91,1,140.91,0,0,140.91,1.93,15.46,158.3,Mobile Wallet,Click & Collect,2,4,Yes,No,None,Very Satisfied,67.3,4,Yes,No,No,No,0,0
ORD0009728,2023,6,Q2,No,Shopify Store,USA,New Customer,55-64,Female,Organic Search,Mobile,Sports & Fitness,101.75,1,101.75,20,20.35,81.4,17.79,4.78,103.97,Mobile Wallet,Same Day,1,4,No,No,None,Satisfied,76.9,6,No,No,No,No,0,0
ORD0009729,2023,4,Q2,No,Daraz,Australia,New Customer,18-24,Male,Paid Ads,Desktop,Fashion & Apparel,101.12,5,505.6,50,252.8,252.8,0.86,43.03,296.69,Debit Card,Click & Collect,1,4,No,No,None,Neutral,42,5,Yes,Yes,No,No,0,0
ORD0009730,2022,1,Q1,No,WooCommerce,India,Loyal Customer,18-24,Male,Email Campaign,Mobile,Home & Kitchen,500,1,500,40,200,300,3.58,40.51,344.09,Buy Now Pay Later,Click & Collect,2,4,No,No,None,Satisfied,54.6,4,No,Yes,No,No,9,279
ORD0009731,2024,9,Q3,Yes,Amazon,India,New Customer,45-54,Female,Organic Search,Desktop,Beauty & Personal Care,102.53,3,307.59,5,15.38,292.21,8.74,32.95,333.9,Debit Card,Standard,6,4,No,No,None,Satisfied,10.5,4,No,Yes,Yes,No,0,0
ORD0009732,2024,10,Q4,No,Shopify Store,Turkey,Returning Customer,45-54,Female,Social Media,Desktop,Toys & Games,35.95,1,35.95,30,10.78,25.17,3.79,1.27,30.23,Bank Transfer,Standard,5,4,Yes,No,None,Dissatisfied,11.8,3,No,Yes,Yes,No,4,180
ORD0009733,2024,6,Q2,No,Flipkart,India,VIP Customer,18-24,Male,Email Campaign,Tablet,Food & Grocery,70.08,1,70.08,10,7.01,63.07,15.36,10.29,88.72,Cash on Delivery,Express,2,4,Yes,No,None,Neutral,17,6,No,Yes,Yes,No,33,1188
ORD0009734,2021,11,Q4,No,Amazon,UAE,New Customer,18-24,Prefer not to say,Email Campaign,Mobile,Food & Grocery,100,1,100,0,0,100,2.27,10.45,112.72,Debit Card,Standard,6,5,No,No,None,Neutral,28.1,3,No,Yes,No,No,0,0
ORD0009735,2023,2,Q1,No,AliExpress,UK,VIP Customer,35-44,Female,Paid Ads,Mobile,Beauty & Personal Care,55.69,2,111.38,15,16.71,94.67,0,11.05,105.72,Credit Card,Free Shipping,3,5,No,No,None,Very Satisfied,36,4,No,Yes,No,No,21,693
ORD0009736,2023,2,Q1,No,AliExpress,Pakistan,Inactive Customer,35-44,Male,Email Campaign,Mobile,Sports & Fitness,97.49,2,194.98,25,48.74,146.24,3.9,10.52,160.66,Bank Transfer,Click & Collect,2,3,Yes,No,None,Neutral,35.3,4,No,Yes,Yes,No,2,56
ORD0009737,2022,7,Q3,Yes,Shopify Store,Pakistan,Inactive Customer,35-44,Female,Paid Ads,Desktop,Automotive,363.16,2,726.32,10,72.63,653.69,24.18,42.16,720.03,PayPal,Express,2,4,No,No,None,Neutral,19.2,7,No,No,No,No,0,0
ORD0009738,2023,11,Q4,No,Flipkart,UAE,VIP Customer,25-34,Male,Email Campaign,Mobile,Food & Grocery,53.54,4,214.16,0,0,214.16,21.4,23.56,259.12,Cash on Delivery,Express,2,4,No,No,None,Very Satisfied,60.2,5,No,Yes,No,No,17,374
ORD0009739,2024,1,Q1,Yes,Amazon,India,Loyal Customer,25-34,Male,Paid Ads,Desktop,Mobile & Tablets,1500,4,6000,20,1200,4800,0,276.52,5076.52,Cash on Delivery,Free Shipping,6,5,Yes,No,None,Satisfied,19,5,No,No,Yes,Yes,6,78
ORD0009740,2023,8,Q3,Yes,Flipkart,Pakistan,Returning Customer,45-54,Female,Influencer,Mobile,Sports & Fitness,250.25,2,500.5,15,75.08,425.42,0,24.29,449.71,Mobile Wallet,Free Shipping,5,4,No,No,None,Satisfied,13.5,8,Yes,Yes,No,No,2,92
ORD0009741,2022,12,Q4,No,Amazon,Indonesia,Returning Customer,25-34,Male,Organic Search,Tablet,Fashion & Apparel,133.99,3,401.97,15,60.3,341.67,8.58,36.29,386.54,Credit Card,Standard,6,3,No,Yes,Wrong Item,Very Dissatisfied,35.6,7,No,No,No,Yes,4,176
ORD0009742,2023,6,Q2,Yes,Amazon,USA,New Customer,18-24,Male,Email Campaign,Desktop,Jewelry & Accessories,119.51,3,358.53,20,71.71,286.82,0,35.21,322.03,Debit Card,Free Shipping,4,3,No,No,None,Very Satisfied,25.9,2,No,Yes,No,No,0,0
ORD0009743,2021,4,Q2,No,Daraz,Bangladesh,Inactive Customer,25-34,Female,Social Media,Tablet,Mobile & Tablets,1038.15,1,1038.15,15,155.72,882.43,0,120.02,1002.45,Mobile Wallet,Free Shipping,5,3,No,No,None,Dissatisfied,15.5,4,No,Yes,No,No,2,46
ORD0009744,2022,6,Q2,No,Noon,Saudi Arabia,Returning Customer,35-44,Female,Influencer,Desktop,Home & Kitchen,287.94,1,287.94,25,71.98,215.96,0,13.86,229.82,Debit Card,Free Shipping,4,5,Yes,No,None,Satisfied,121.9,7,Yes,No,Yes,Yes,2,66
ORD0009745,2021,1,Q1,Yes,Daraz,India,Returning Customer,18-24,Male,Organic Search,Mobile,Electronics,530.33,1,530.33,20,106.07,424.26,0,73.85,498.11,PayPal,Free Shipping,6,5,Yes,No,None,Satisfied,22.9,6,No,No,Yes,No,3,135
ORD0009746,2024,12,Q4,No,WooCommerce,Saudi Arabia,Loyal Customer,25-34,Female,Direct,Desktop,Home & Kitchen,342,1,342,0,0,342,18.01,50.77,410.78,Credit Card,Same Day,1,4,Yes,No,None,Satisfied,17.5,6,Yes,Yes,No,Yes,11,121
ORD0009747,2022,4,Q2,No,AliExpress,Canada,Returning Customer,35-44,Female,Referral,Tablet,Jewelry & Accessories,1000,3,3000,0,0,3000,35.95,440.86,3476.81,PayPal,Same Day,1,4,Yes,No,None,Dissatisfied,17.9,12,No,No,Yes,No,1,44
ORD0009748,2023,3,Q1,Yes,Daraz,Germany,New Customer,25-34,Female,Direct,Desktop,Automotive,555.23,3,1665.69,15,249.85,1415.84,0,225.57,1641.41,Cash on Delivery,Free Shipping,5,4,No,No,None,Neutral,10.4,6,No,Yes,Yes,Yes,0,0
ORD0009749,2024,4,Q2,No,Amazon,Nigeria,Returning Customer,18-24,Prefer not to say,Social Media,Mobile,Health & Wellness,250,2,500,25,125,375,8.07,29.6,412.67,Cash on Delivery,Standard,9,4,No,No,None,Satisfied,38.5,8,Yes,No,Yes,No,1,40
ORD0009750,2024,12,Q4,No,Amazon,France,Loyal Customer,25-34,Male,Email Campaign,Mobile,Toys & Games,68.89,1,68.89,0,0,68.89,0,9,77.89,Mobile Wallet,Free Shipping,3,3,No,No,None,Satisfied,20.6,5,No,Yes,Yes,No,6,258
ORD0009751,2022,10,Q4,Yes,Jumia,USA,VIP Customer,25-34,Female,Referral,Desktop,Electronics,948.14,3,2844.42,0,0,2844.42,16.68,242.86,3103.96,Buy Now Pay Later,Express,3,5,Yes,No,None,Very Satisfied,4.4,3,No,No,No,Yes,41,656
ORD0009752,2022,5,Q2,Yes,eBay,Canada,VIP Customer,35-44,Female,Paid Ads,Mobile,Fashion & Apparel,191.99,2,383.98,0,0,383.98,21.02,36.43,441.43,Mobile Wallet,Express,2,4,Yes,No,None,Very Satisfied,51.6,6,No,Yes,Yes,No,23,920
ORD0009753,2024,10,Q4,Yes,WooCommerce,UAE,New Customer,35-44,Male,Paid Ads,Tablet,Home & Kitchen,243.23,2,486.46,10,48.65,437.81,9.05,46.63,493.49,Credit Card,Standard,6,5,Yes,No,None,Satisfied,21.3,5,No,No,Yes,No,0,0
ORD0009754,2024,8,Q3,No,Jumia,Pakistan,New Customer,55-64,Male,Organic Search,Desktop,Food & Grocery,76.07,1,76.07,25,19.02,57.05,38.62,7.16,102.83,Credit Card,Same Day,1,4,No,No,None,Satisfied,11.3,3,No,No,No,No,0,0
ORD0009755,2023,10,Q4,Yes,AliExpress,Pakistan,Returning Customer,25-34,Male,Organic Search,Tablet,Beauty & Personal Care,92.18,3,276.54,25,69.14,207.4,3.43,30.81,241.64,Bank Transfer,Standard,8,3,No,No,None,Dissatisfied,10.8,3,No,No,Yes,Yes,3,123
